#sbar_minus   log10(delta)  \int_{sbar_minus}^{sbar_minus*delta} sigma(sbar)*M^2 dsbar
4.0062654e+00 5.4545455e-03 9.2318597e-05
4.0062654e+00 5.9090909e-03 9.9655041e-05
4.0062654e+00 6.3636364e-03 1.0694903e-04
4.0062654e+00 6.8181818e-03 1.1420208e-04
4.0062654e+00 7.2727273e-03 1.2141557e-04
4.0062654e+00 7.7272727e-03 1.2859076e-04
4.0062654e+00 8.1818182e-03 1.3572881e-04
4.0062654e+00 8.6363636e-03 1.4283081e-04
4.0062654e+00 9.0909091e-03 1.4989775e-04
4.0062654e+00 9.5454545e-03 1.5693057e-04
4.0062654e+00 1.0000000e-02 1.6393014e-04
4.0062654e+00 1.0454545e-02 1.7089729e-04
4.0062654e+00 1.0909091e-02 1.7783278e-04
4.0062654e+00 1.1363636e-02 1.8473736e-04
4.0062654e+00 1.1818182e-02 1.9161172e-04
4.0062654e+00 1.2272727e-02 1.9845650e-04
4.0062654e+00 1.2727273e-02 2.0527234e-04
4.0062654e+00 1.3181818e-02 2.1205984e-04
4.0062654e+00 1.3636364e-02 2.1881956e-04
4.0062654e+00 1.4090909e-02 2.2555205e-04
4.0062654e+00 1.4545455e-02 2.3225783e-04
4.0062654e+00 1.5000000e-02 2.3893740e-04
4.0062654e+00 1.5454545e-02 2.4559125e-04
4.0062654e+00 1.5909091e-02 2.5221982e-04
4.0062654e+00 1.6363636e-02 2.5882358e-04
4.0062654e+00 1.6818182e-02 2.6540295e-04
4.0062654e+00 1.7272727e-02 2.7195835e-04
4.0062654e+00 1.7727273e-02 2.7849017e-04
4.0062654e+00 1.8181818e-02 2.8499881e-04
4.0062654e+00 1.8636364e-02 2.9148465e-04
4.0062654e+00 1.9090909e-02 2.9794803e-04
4.0062654e+00 1.9545455e-02 3.0438933e-04
4.0062654e+00 2.0000000e-02 3.1080889e-04
4.0062654e+00 2.0454545e-02 3.1720703e-04
4.0062654e+00 2.0909091e-02 3.2358409e-04
4.0062654e+00 2.1363636e-02 3.2994038e-04
4.0062654e+00 2.1818182e-02 3.3627620e-04
4.0062654e+00 2.2272727e-02 3.4259186e-04
4.0062654e+00 2.2727273e-02 3.4888765e-04
4.0062654e+00 2.3181818e-02 3.5516386e-04
4.0062654e+00 2.3636364e-02 3.6142076e-04
4.0062654e+00 2.4090909e-02 3.6765863e-04
4.0062654e+00 2.4545455e-02 3.7387774e-04
4.0062654e+00 2.5000000e-02 3.8007834e-04
4.0062654e+00 2.5454545e-02 3.8626069e-04
4.0062654e+00 2.5909091e-02 3.9242503e-04
4.0062654e+00 2.6363636e-02 3.9857163e-04
4.0062654e+00 2.6818182e-02 4.0470070e-04
4.0062654e+00 2.7272727e-02 4.1081249e-04
4.0062654e+00 2.7727273e-02 4.1690723e-04
4.0062654e+00 2.8181818e-02 4.2298515e-04
4.0062654e+00 2.8636364e-02 4.2904646e-04
4.0062654e+00 2.9090909e-02 4.3509138e-04
4.0062654e+00 2.9545455e-02 4.4112013e-04
4.0062654e+00 3.0000000e-02 4.4713292e-04
4.0062654e+00 3.0454545e-02 4.5312995e-04
4.0062654e+00 3.0909091e-02 4.5911143e-04
4.0062654e+00 3.1363636e-02 4.6507756e-04
4.0062654e+00 3.1818182e-02 4.7102853e-04
4.0062654e+00 3.2272727e-02 4.7696454e-04
4.0062654e+00 3.2727273e-02 4.8288578e-04
4.0062654e+00 3.3181818e-02 4.8879243e-04
4.0062654e+00 3.3636364e-02 4.9468468e-04
4.0062654e+00 3.4090909e-02 5.0056272e-04
4.0062654e+00 3.4545455e-02 5.0642671e-04
4.0062654e+00 3.5000000e-02 5.1227684e-04
4.0062654e+00 3.5454545e-02 5.1811329e-04
4.0062654e+00 3.5909091e-02 5.2393621e-04
4.0062654e+00 3.6363636e-02 5.2974580e-04
4.0062654e+00 3.6818182e-02 5.3554220e-04
4.0062654e+00 3.7272727e-02 5.4132559e-04
4.0062654e+00 3.7727273e-02 5.4709613e-04
4.0062654e+00 3.8181818e-02 5.5285397e-04
4.0062654e+00 3.8636364e-02 5.5859929e-04
4.0062654e+00 3.9090909e-02 5.6433223e-04
4.0062654e+00 3.9545455e-02 5.7005296e-04
4.0062654e+00 4.0000000e-02 5.7576161e-04
4.0062654e+00 4.0454545e-02 5.8145836e-04
4.0062654e+00 4.0909091e-02 5.8714334e-04
4.0062654e+00 4.1363636e-02 5.9281670e-04
4.0062654e+00 4.1818182e-02 5.9847859e-04
4.0062654e+00 4.2272727e-02 6.0412915e-04
4.0062654e+00 4.2727273e-02 6.0976853e-04
4.0062654e+00 4.3181818e-02 6.1539687e-04
4.0062654e+00 4.3636364e-02 6.2101431e-04
